Storage Location,Storage Type,Storage Bin,Material,Plant,Stock Category,Available stock,Pick quantity,Storage Unit,Storage Unit Type,Quant,Duration,GR Date
1,ST1,F07-04-A,ST08101ASP,3510,,8,0,7007570035,PAL,1000464203,237,8/2/18
1,ST1,F07-04-B,ST08101ASP,3510,,8,0,7007570023,PAL,1000464205,237,8/2/18
1,ST1,F09-04-A,ST08101ASP,3510,,8,0,7007570021,PAL,1000464207,237,8/2/18
1,ST1,F09-04-B,ST08101ASP,3510,,8,0,7007570019,PAL,1000464209,237,8/2/18
1,ST1,F11-04-A,ST08101ASP,3510,,8,0,7007570016,PAL,1000464212,237,8/2/18
1,ST1,F11-04-B,ST08101ASP,3510,,8,0,7007570001,PAL,1000464218,237,8/2/18
1,ST1,F13-04-A,ST08101ASP,3510,,8,0,7007570012,PAL,1000464224,237,8/2/18
1,ST1,F13-04-B,ST08101ASP,3510,,8,0,7007570005,PAL,1000464226,237,8/2/18
1,ST1,F15-04-A,ST08101ASP,3510,,8,0,7007570007,PAL,1000464228,237,8/2/18
1,ST1,F15-04-B,ST08101ASP,3510,,8,0,7007570011,PAL,1000464230,237,8/2/18
1,ST1,G05-04-B,ST08101ASP,3510,,8,0,7007570026,PAL,1000464092,237,8/2/18
1,ST1,G07-04-A,ST08101ASP,3510,,8,0,7007570025,PAL,1000464091,237,8/2/18
1,ST1,G07-04-B,ST08101ASP,3510,,8,0,7007570037,PAL,1000464090,237,8/2/18
1,ST1,G09-04-A,ST08101ASP,3510,,4,0,7007570039,PAL,1000464088,237,8/2/18
1,ST1,G11-04-A,ST08101ASP,3510,,8,0,7007570038,PAL,1000464089,237,8/2/18
1,ST1,G20-04-B,ST08101ASP,3510,,8,0,7005370005,PAL,1000564171,105,2/19/18
1,ST1,I01-03-A,ST08101ASP,3510,,8,0,7007450006,PAL,1000459309,240,7/27/18
1,ST1,I01-03-B,ST08101ASP,3510,,8,0,7007450005,PAL,1000459292,240,7/27/18
1,ST1,I03-03-A,ST08101ASP,3510,,8,0,7007450002,PAL,1000459287,240,7/27/18
1,ST1,I04-03-A,ST08101ASP,3510,,8,0,7007450039,PAL,1000459289,240,7/27/18
1,ST1,I04-03-B,ST08101ASP,3510,,8,0,7007450004,PAL,1000459291,240,7/27/18
1,ST1,I06-03-A,ST08101ASP,3510,,8,0,7007450001,PAL,1000459286,240,7/27/18
1,ST1,I07-03-B,ST08101ASP,3510,,8,0,7007450008,PAL,1000459285,240,7/27/18
1,ST1,I08-03-A,ST08101ASP,3510,,8,0,7007450010,PAL,1000459283,240,7/27/18
1,ST1,I08-03-B,ST08101ASP,3510,,8,0,7007450009,PAL,1000459284,240,7/27/18
1,ST1,I09-02-A,ST08101ASP,3510,,8,0,7007450012,PAL,1000459280,240,7/27/18
1,ST1,I09-03-A,ST08101ASP,3510,,8,0,7007450011,PAL,1000459281,240,7/27/18
1,ST1,I10-02-B,ST08101ASP,3510,,8,0,7007450019,PAL,1000459272,240,7/27/18
1,ST1,I11-03-A,ST08101ASP,3510,,8,0,7007450013,PAL,1000459279,240,7/27/18
1,ST1,I12-03-A,ST08101ASP,3510,,8,0,7007450014,PAL,1000459278,240,7/27/18
1,ST1,I13-03-A,ST08101ASP,3510,,8,0,7007450023,PAL,1000459276,240,7/27/18
1,ST1,I14-03-B,ST08101ASP,3510,,8,0,7007450015,PAL,1000459277,240,7/27/18
1,ST1,I16-03-C,ST08101ASP,3510,,8,0,7007450022,PAL,1000459275,240,7/27/18
1,ST1,I23-03-B,ST08101ASP,3510,,8,0,7007450021,PAL,1000459274,240,7/27/18
1,ST1,I24-03-A,ST08101ASP,3510,,8,0,7007450020,PAL,1000459273,240,7/27/18
1,ST1,J11-03-A,ST08101ASP,3510,,8,0,7007450018,PAL,1000459271,240,7/27/18
1,ST1,K19-02-B,ST08101ASP,3510,,8,0,7007450024,PAL,1000459268,240,7/27/18
1,ST1,K20-02-A,ST08101ASP,3510,,8,0,7007450016,PAL,1000459269,240,7/27/18
1,ST1,K22-02-A,ST08101ASP,3510,,8,0,7007450026,PAL,1000459266,240,7/27/18
1,ST1,K22-02-B,ST08101ASP,3510,,8,0,7007450025,PAL,1000459267,240,7/27/18
1,ST1,K23-02-B,ST08101ASP,3510,,8,0,7007450028,PAL,1000459264,240,7/27/18
1,ST1,K24-02-B,ST08101ASP,3510,,8,0,7007450027,PAL,1000459265,240,7/27/18
1,ST1,K25-02-A,ST08101ASP,3510,,8,0,7007450029,PAL,1000459263,240,7/27/18
1,ST1,K25-02-B,ST08101ASP,3510,,8,0,7007450030,PAL,1000459262,240,7/27/18
1,ST1,K27-02-A,ST08101ASP,3510,,8,0,7007450031,PAL,1000459261,240,7/27/18
1,ST1,K28-02-B,ST08101ASP,3510,,8,0,7007450032,PAL,1000459260,240,7/27/18
1,ST1,K30-02-A,ST08101ASP,3510,,8,0,7007450037,PAL,1000459255,240,7/27/18
1,ST1,K31-03-B,ST08101ASP,3510,,8,0,7007450003,PAL,1000459290,240,7/27/18
1,ST1,L11-02-B,ST08101ASP,3510,,4,0,7007450038,PAL,1000459254,240,7/27/18
1,ST1,L23-02-A,ST08101ASP,3510,,8,0,7007450036,PAL,1000459256,240,7/27/18
1,ST1,L27-03-A,ST08101ASP,3510,,8,0,7007450035,PAL,1000459257,240,7/27/18
1,ST1,L27-03-B,ST08101ASP,3510,,8,0,7007450034,PAL,1000459258,240,7/27/18
1,ST1,L31-03-A,ST08101ASP,3510,,8,0,7007450033,PAL,1000459259,240,7/27/18
1,ST1,M11-01-A,ST08101ASP,3510,,2,0,7005360030,PAL,1000643613,0,2/19/18
1,ST1,T03-02-A,ST08101ASP,3510,,8,0,7007450007,PAL,1000530402,147,7/27/18
1,ST1,F10-04-A,ST08101CVR,3510,,8,0,7007640029,PAL,1000465930,235,8/3/18
1,ST1,F10-04-B,ST08101CVR,3510,,8,0,7007640028,PAL,1000465929,235,8/3/18
1,ST1,F12-04-A,ST08101CVR,3510,,8,0,7007640031,PAL,1000465932,235,8/3/18
1,ST1,F12-04-B,ST08101CVR,3510,,8,0,7007640030,PAL,1000465931,235,8/3/18
1,ST1,F14-04-A,ST08101CVR,3510,,8,0,7007640033,PAL,1000465934,235,8/3/18
1,ST1,F14-04-B,ST08101CVR,3510,,8,0,7007640032,PAL,1000465933,235,8/3/18
1,ST1,F16-04-A,ST08101CVR,3510,,8,0,7007640035,PAL,1000465936,235,8/3/18
1,ST1,F16-04-B,ST08101CVR,3510,,8,0,7007640034,PAL,1000465935,235,8/3/18
1,ST1,F18-04-C,ST08101CVR,3510,,8,0,7007640036,PAL,1000465937,235,8/3/18
1,ST1,F30-03-A,ST08101CVR,3510,,8,0,7007640038,PAL,1000465924,235,8/3/18
1,ST1,F32-03-B,ST08101CVR,3510,,8,0,7007640037,PAL,1000465925,235,8/3/18
1,ST1,G01-03-A,ST08101CVR,3510,,8,0,7007640039,PAL,1000520810,162,8/3/18
1,ST1,C02-04-A,ST08101FRT,3510,,8,0,7007630018,PAL,1000466052,235,8/3/18
1,ST1,C02-04-B,ST08101FRT,3510,,8,0,7007630019,PAL,1000466053,235,8/3/18
1,ST1,C04-04-A,ST08101FRT,3510,,8,0,7007630016,PAL,1000466050,235,8/3/18
1,ST1,C04-04-B,ST08101FRT,3510,,8,0,7007630017,PAL,1000466051,235,8/3/18
1,ST1,C06-03-B,ST08101FRT,3510,,8,0,7007630012,PAL,1000466046,235,8/3/18
1,ST1,C06-04-A,ST08101FRT,3510,,8,0,7007630014,PAL,1000466048,235,8/3/18
1,ST1,C06-04-B,ST08101FRT,3510,,8,0,7007630015,PAL,1000466049,235,8/3/18
1,ST1,C08-04-A,ST08101FRT,3510,,8,0,7007630011,PAL,1000466045,235,8/3/18
1,ST1,C08-04-B,ST08101FRT,3510,,8,0,7007630013,PAL,1000466047,235,8/3/18
1,ST1,C10-04-A,ST08101FRT,3510,,8,0,7007630009,PAL,1000466043,235,8/3/18
1,ST1,C10-04-B,ST08101FRT,3510,,8,0,7007630010,PAL,1000466044,235,8/3/18
1,ST1,C12-04-A,ST08101FRT,3510,,8,0,7007630007,PAL,1000466041,235,8/3/18
1,ST1,C12-04-B,ST08101FRT,3510,,8,0,7007630008,PAL,1000466042,235,8/3/18
1,ST1,C13-04-A,ST08101FRT,3510,,8,0,7007630001,PAL,1000466035,235,8/3/18
1,ST1,C13-04-B,ST08101FRT,3510,,8,0,7007630020,PAL,1000466034,235,8/3/18
1,ST1,C14-04-B,ST08101FRT,3510,,8,0,7007630006,PAL,1000466040,235,8/3/18
1,ST1,C15-04-A,ST08101FRT,3510,,8,0,7007630021,PAL,1000466033,235,8/3/18
1,ST1,C15-04-C,ST08101FRT,3510,,8,0,7007530040,PAL,1000471318,230,8/3/18
1,ST1,C17-04-A,ST08101FRT,3510,,8,0,7007630022,PAL,1000466031,235,8/3/18
1,ST1,C17-04-B,ST08101FRT,3510,,8,0,7007630023,PAL,1000466030,235,8/3/18
1,ST1,C19-04-A,ST08101FRT,3510,,8,0,7007630024,PAL,1000466029,235,8/3/18
1,ST1,C19-04-B,ST08101FRT,3510,,8,0,7007630025,PAL,1000466028,235,8/3/18
1,ST1,C21-04-A,ST08101FRT,3510,,8,0,7007630026,PAL,1000466027,235,8/3/18
1,ST1,C21-04-B,ST08101FRT,3510,,8,0,7007630027,PAL,1000466026,235,8/3/18
1,ST1,C23-04-A,ST08101FRT,3510,,8,0,7007630028,PAL,1000466025,235,8/3/18
1,ST1,C23-04-B,ST08101FRT,3510,,8,0,7007630029,PAL,1000466024,235,8/3/18
1,ST1,C25-04-A,ST08101FRT,3510,,8,0,7007630030,PAL,1000466023,235,8/3/18
1,ST1,C25-04-B,ST08101FRT,3510,,8,0,7007630031,PAL,1000466022,235,8/3/18
1,ST1,C27-04-A,ST08101FRT,3510,,8,0,7007630032,PAL,1000466021,235,8/3/18
1,ST1,C27-04-B,ST08101FRT,3510,,8,0,7007630033,PAL,1000466020,235,8/3/18
1,ST1,C29-04-A,ST08101FRT,3510,,8,0,7007630034,PAL,1000466019,235,8/3/18
1,ST1,C29-04-B,ST08101FRT,3510,,8,0,7007630035,PAL,1000466018,235,8/3/18
1,ST1,C30-04-A,ST08101FRT,3510,,8,0,7007630004,PAL,1000466038,235,8/3/18
1,ST1,C30-04-B,ST08101FRT,3510,,8,0,7007630005,PAL,1000466039,235,8/3/18
1,ST1,C31-04-A,ST08101FRT,3510,,8,0,7007630036,PAL,1000466017,235,8/3/18
1,ST1,C32-04-A,ST08101FRT,3510,,8,0,7007630002,PAL,1000466036,235,8/3/18
1,ST1,C32-04-B,ST08101FRT,3510,,8,0,7007630003,PAL,1000466037,235,8/3/18
1,ST1,E02-03-A,ST08101FRT,3510,,4,0,7007630038,PAL,1000466013,235,8/3/18
1,ST1,E02-03-B,ST08101FRT,3510,,8,0,7007630037,PAL,1000466014,235,8/3/18
1,ST1,G17-03-B,ST08101FRT,3510,,8,0,7007460039,PAL,1000461048,239,7/30/18
1,ST1,G18-03-A,ST08101FRT,3510,,8,0,7007460038,PAL,1000461046,239,7/30/18
1,ST1,G19-03-A,ST08101FRT,3510,,8,0,7007460037,PAL,1000461044,239,7/30/18
1,ST1,G20-03-A,ST08101FRT,3510,,8,0,7007460035,PAL,1000461040,239,7/30/18
1,ST1,G20-03-B,ST08101FRT,3510,,8,0,7007460036,PAL,1000461042,239,7/30/18
1,ST1,L05-04-B,ST08101FRT,3510,,8,0,7007510017,PAL,1000586922,65,7/30/18
1,ST1,W04-02-A,ST08101FRT,3510,,8,0,7007510015,PAL,1000461567,239,7/30/18
1,ST1,W06-02-A,ST08101FRT,3510,,8,0,7007510026,PAL,1000461566,239,7/30/18
1,ST1,W07-02-B,ST08101FRT,3510,,8,0,7007510016,PAL,1000461562,239,7/30/18
1,ST1,W08-02-A,ST08101FRT,3510,,8,0,7007510008,PAL,1000461565,239,7/30/18
1,ST1,W18-04-B,ST08101FRT,3510,,8,0,7007510007,PAL,1000461564,239,7/30/18
1,ST1,W22-04-A,ST08101FRT,3510,,8,0,7007510006,PAL,1000461563,239,7/30/18
1,ST1,W23-02-B,ST08101FRT,3510,,8,0,7007510019,PAL,1000461559,239,7/30/18
1,ST1,W24-02-B,ST08101FRT,3510,,8,0,7007510028,PAL,1000461557,239,7/30/18
1,ST1,W24-03-A,ST08101FRT,3510,,8,0,7007510018,PAL,1000461560,239,7/30/18
1,ST1,W26-03-B,ST08101FRT,3510,,8,0,7007510027,PAL,1000461558,239,7/30/18
1,ST1,W28-02-B,ST08101FRT,3510,,8,0,7007510032,PAL,1000461254,239,7/30/18
1,ST1,W30-02-B,ST08101FRT,3510,,8,0,7007510031,PAL,1000461554,239,7/30/18
1,ST1,W30-03-A,ST08101FRT,3510,,8,0,7007510030,PAL,1000461555,239,7/30/18
1,ST1,W30-04-A,ST08101FRT,3510,,8,0,7007510029,PAL,1000461556,239,7/30/18
1,ST1,X03-03-B,ST08101FRT,3510,,8,0,7007510013,PAL,1000540945,133,7/30/18
1,ST1,X03-04-B,ST08101FRT,3510,,8,0,7007510014,PAL,1000540965,133,7/30/18
1,ST1,X06-03-A,ST08101FRT,3510,,8,0,7007510009,PAL,1000540924,133,7/30/18
1,ST1,X08-03-A,ST08101FRT,3510,,8,0,7007510010,PAL,1000540910,133,7/30/18
1,ST1,X10-03-A,ST08101FRT,3510,,8,0,7007510011,PAL,1000540898,133,7/30/18
1,ST1,X12-03-A,ST08101FRT,3510,,8,0,7007510012,PAL,1000540884,133,7/30/18
1,ST1,X14-02-A,ST08101FRT,3510,,8,0,7007510033,PAL,1000540865,133,7/30/18
1,ST1,X18-02-A,ST08101FRT,3510,,8,0,7007510034,PAL,1000540843,133,7/30/18
1,ST1,X20-02-B,ST08101FRT,3510,,8,0,7007510020,PAL,1000540830,133,7/30/18
1,ST1,X23-04-B,ST08101FRT,3510,,8,0,7007510035,PAL,1000540806,133,7/30/18
1,ST1,X24-03-A,ST08101FRT,3510,,8,0,7007510038,PAL,1000540812,133,7/30/18
1,ST1,X25-04-B,ST08101FRT,3510,,8,0,7007510036,PAL,1000540794,133,7/30/18
1,ST1,X26-03-A,ST08101FRT,3510,,8,0,7007510025,PAL,1000540799,133,7/30/18
1,ST1,X26-03-B,ST08101FRT,3510,,8,0,7007510023,PAL,1000540798,133,7/30/18
1,ST1,X27-03-B,ST08101FRT,3510,,8,0,7007510022,PAL,1000540782,133,7/30/18
1,ST1,X27-04-A,ST08101FRT,3510,,8,0,7007510021,PAL,1000540785,133,7/30/18
1,ST1,X27-04-B,ST08101FRT,3510,,8,0,7007510005,PAL,1000540784,133,7/30/18
1,ST1,X28-03-A,ST08101FRT,3510,,4,0,7007510039,PAL,1000540790,133,7/30/18
1,ST1,X28-04-A,ST08101FRT,3510,,8,0,7007510002,PAL,1000540792,133,7/30/18
1,ST1,X28-04-B,ST08101FRT,3510,,8,0,7007510024,PAL,1000540791,133,7/30/18
1,ST1,X29-04-A,ST08101FRT,3510,,8,0,7007510004,PAL,1000540781,133,7/30/18
1,ST1,X29-04-B,ST08101FRT,3510,,8,0,7007510003,PAL,1000540780,133,7/30/18
1,ST1,X30-04-B,ST08101FRT,3510,,8,0,7007510001,PAL,1000540774,133,7/30/18
1,ST1,X31-04-A,ST08101FRT,3510,,8,0,7007510037,PAL,1000540764,133,7/30/18
1,ST1,Q19-01-B,ST09401CVR,3510,,12,0,7005910040,PAL,1000387154,334,4/27/18
1,ST1,K01-02-A,ST09401FRT,3510,,12,0,7005860026,PAL,1000478047,222,4/24/18
1,ST1,K01-02-B,ST09401FRT,3510,,12,0,7005860027,PAL,1000477967,222,4/24/18
1,ST1,K05-02-B,ST09401FRT,3510,,12,0,7005860025,PAL,1000478057,222,4/24/18
1,ST1,S22-02-B,ST09401FRT,3510,,12,0,7005860032,PAL,1000384930,337,4/24/18
1,ST1,S26-02-B,ST09401FRT,3510,,12,0,7005860033,PAL,1000384915,337,4/24/18
1,ST1,T05-02-B,ST09401FRT,3510,,12,0,7005860039,PAL,1000530387,147,4/24/18
1,ST1,T11-02-A,ST09401FRT,3510,,12,0,7005860038,PAL,1000530344,147,4/24/18
1,ST1,T12-02-B,ST09401FRT,3510,,12,0,7005860037,PAL,1000530336,147,4/24/18
1,ST1,T24-03-B,ST09401FRT,3510,,12,0,7005860030,PAL,1000540078,133,4/24/18
1,ST1,T26-03-B,ST09401FRT,3510,,12,0,7005860036,PAL,1000535943,140,4/24/18
1,ST1,T30-03-B,ST09401FRT,3510,,12,0,7005860034,PAL,1000535970,140,4/24/18
1,ST1,U15-02-C,ST09401FRT,3510,,12,0,7005860031,PAL,1000384939,337,4/24/18
1,ST1,U16-02-B,ST09401FRT,3510,,12,0,7005860029,PAL,1000385005,337,4/24/18
1,ST1,U23-01-B,ST09401FRT,3510,,12,0,7005860035,PAL,1000384909,337,4/24/18
1,ST1,W10-02-A,ST09401FRT,3510,,12,0,7005860023,PAL,1000385012,337,4/24/18
1,ST1,W13-02-A,ST09401FRT,3510,,8,0,7005860028,PAL,1000385019,337,4/24/18
1,ST1,W26-02-A,ST09401FRT,3510,,12,0,7005860024,PAL,1000385010,337,4/24/18
1,ST1,W26-02-B,ST09401FRT,3510,,12,0,7005860022,PAL,1000385016,337,4/24/18
1,ST1,X14-03-B,ST09401FRT,3510,,8,0,7005880001,PAL,1000540868,133,4/25/18
1,ST1,J21-02-A,ST10502BIR,3510,,12,0,7009470020,PAL,1000639167,5,2/7/19
1,ST1,J21-02-B,ST10502BIR,3510,,12,0,7009470004,PAL,1000639099,5,2/7/19
1,ST1,J24-02-A,ST10502BIR,3510,,12,0,7009470001,PAL,1000639115,5,2/7/19
1,ST1,J25-02-B,ST10502BIR,3510,,12,0,7009470005,PAL,1000639098,5,2/7/19
1,ST1,J27-02-B,ST10502BIR,3510,,12,0,7009470012,PAL,1000639097,5,2/7/19
1,ST1,J31-02-A,ST10502BIR,3510,,12,0,7009470019,PAL,1000639166,5,2/7/19
1,ST1,K04-02-A,ST10502BIR,3510,,12,0,7009470008,PAL,1000639078,5,2/7/19
1,ST1,K05-02-A,ST10502BIR,3510,,12,0,7009470016,PAL,1000639100,5,2/7/19
1,ST1,K06-02-A,ST10502BIR,3510,,12,0,7009470007,PAL,1000639082,5,2/7/19
1,ST1,K06-02-B,ST10502BIR,3510,,12,0,7009470009,PAL,1000639073,5,2/7/19
1,ST1,K08-02-B,ST10502BIR,3510,,12,0,7009470010,PAL,1000639076,5,2/7/19
1,ST1,K09-02-A,ST10502BIR,3510,,12,0,7009470006,PAL,1000639092,5,2/7/19
1,ST1,K10-02-B,ST10502BIR,3510,,12,0,7009470011,PAL,1000639086,5,2/7/19
1,ST1,L03-03-A,ST10502BIR,3510,,12,0,7009470014,PAL,1000634777,8,2/7/19
1,ST1,L27-02-B,ST10502BIR,3510,,12,0,7009470024,PAL,1000634876,8,2/7/19
1,ST1,O02-03-B,ST10502BIR,3510,,12,0,7009470018,PAL,1000639102,5,2/7/19
1,ST1,O02-04-B,ST10502BIR,3510,,12,0,7009470021,PAL,1000634879,8,2/7/19
1,ST1,O03-02-B,ST10502BIR,3510,,12,0,7009470003,PAL,1000634844,8,2/7/19
1,ST1,O04-01-B,ST10502BIR,3510,,12,0,7009470017,PAL,1000639101,5,2/7/19
1,ST1,O06-04-B,ST10502BIR,3510,,12,0,7009470027,PAL,1000634835,8,2/7/19
1,ST1,O10-01-B,ST10502BIR,3510,,12,0,7009470037,PAL,1000634831,8,2/7/19
1,ST1,O12-03-A,ST10502BIR,3510,,12,0,7009470030,PAL,1000634744,8,2/7/19
1,ST1,P02-02-B,ST10502BIR,3510,,8,0,7009470028,PAL,1000600211,48,2/7/19
1,ST1,P06-02-A,ST10502BIR,3510,,12,0,7009220030,PAL,1000585092,70,1/16/19
1,ST1,P07-01-B,ST10502BIR,3510,,12,0,7009220035,PAL,1000585087,70,1/16/19
1,ST1,P09-02-A,ST10502BIR,3510,,12,0,7009220029,PAL,1000585093,70,1/16/19
1,ST1,P10-02-B,ST10502BIR,3510,,12,0,7009220028,PAL,1000585094,70,1/16/19
1,ST1,P14-01-B,ST10502BIR,3510,,12,0,7009220034,PAL,1000585088,70,1/16/19
1,ST1,P17-02-B,ST10502BIR,3510,,12,0,7009220026,PAL,1000585095,70,1/16/19
1,ST1,P17-02-C,ST10502BIR,3510,,9,0,7009220025,PAL,1000585096,70,1/16/19
1,ST1,P19-01-A,ST10502BIR,3510,,12,0,7009220033,PAL,1000585089,70,1/16/19
1,ST1,P21-01-A,ST10502BIR,3510,,12,0,7009220032,PAL,1000585090,70,1/16/19
1,ST1,P26-01-A,ST10502BIR,3510,,12,0,7009470002,PAL,1000634884,8,2/7/19
1,ST1,P26-01-B,ST10502BIR,3510,,12,0,7009220031,PAL,1000585091,70,1/16/19
1,ST1,T03-04-A,ST10502BIR,3510,,12,0,7009220027,PAL,1000590139,62,1/16/19
1,ST1,T07-02-A,ST10502BIR,3510,,12,0,7010010001,PAL,1000638190,6,3/21/19
1,ST1,U22-01-A,ST10502BIR,3510,,12,0,7010010003,PAL,1000638188,6,3/21/19
1,ST1,V02-03-B,ST10502BIR,3510,,12,0,7010010008,PAL,1000638177,6,3/21/19
1,ST1,V04-02-A,ST10502BIR,3510,,12,0,7010010036,PAL,1000638176,6,3/21/19
1,ST1,V04-03-B,ST10502BIR,3510,,12,0,7010010007,PAL,1000638178,6,3/21/19
1,ST1,V20-02-B,ST10502BIR,3510,,12,0,7010010006,PAL,1000638179,6,3/21/19
1,ST1,V26-03-A,ST10502BIR,3510,,12,0,7010010009,PAL,1000638175,6,3/21/19
1,ST1,V32-04-A,ST10502BIR,3510,,12,0,7010010005,PAL,1000638180,6,3/21/19
1,ST1,W30-01-B,ST10502BIR,3510,,12,0,7010010010,PAL,1000638173,6,3/21/19
1,ST1,W31-03-A,ST10502BIR,3510,,12,0,7010010002,PAL,1000638189,6,3/21/19
1,ST1,W31-03-B,ST10502BIR,3510,,12,0,7010010004,PAL,1000638187,6,3/21/19
1,ST1,X05-02-B,ST10502BIR,3510,,12,0,7010010035,PAL,1000638167,6,3/21/19
1,ST1,X06-01-A,ST10502BIR,3510,,8,0,7010010037,PAL,1000637950,6,3/21/19
1,ST1,X08-01-A,ST10502BIR,3510,,12,0,7010010021,PAL,1000637955,6,3/21/19
1,ST1,X08-01-B,ST10502BIR,3510,,12,0,7010010020,PAL,1000637954,6,3/21/19
1,ST1,X10-01-A,ST10502BIR,3510,,12,0,7010010023,PAL,1000637960,6,3/21/19
1,ST1,X10-01-B,ST10502BIR,3510,,12,0,7010010022,PAL,1000637956,6,3/21/19
1,ST1,X12-01-A,ST10502BIR,3510,,12,0,7010010025,PAL,1000637988,6,3/21/19
1,ST1,X12-01-B,ST10502BIR,3510,,12,0,7010010024,PAL,1000637973,6,3/21/19
1,ST1,X16-01-A,ST10502BIR,3510,,12,0,7010010027,PAL,1000638048,6,3/21/19
1,ST1,X16-01-B,ST10502BIR,3510,,12,0,7010010026,PAL,1000638035,6,3/21/19
1,ST1,X18-01-A,ST10502BIR,3510,,12,0,7010010018,PAL,1000638079,6,3/21/19
1,ST1,X18-01-B,ST10502BIR,3510,,12,0,7010010019,PAL,1000638054,6,3/21/19
1,ST1,X20-01-A,ST10502BIR,3510,,12,0,7010010015,PAL,1000638105,6,3/21/19
1,ST1,X20-01-B,ST10502BIR,3510,,12,0,7010010017,PAL,1000638081,6,3/21/19
1,ST1,X22-01-A,ST10502BIR,3510,,12,0,7010010014,PAL,1000638123,6,3/21/19
1,ST1,X22-01-B,ST10502BIR,3510,,12,0,7010010016,PAL,1000638104,6,3/21/19
1,ST1,X24-01-A,ST10502BIR,3510,,12,0,7010010012,PAL,1000638125,6,3/21/19
1,ST1,X24-01-B,ST10502BIR,3510,,12,0,7010010013,PAL,1000638124,6,3/21/19
1,ST1,X26-01-A,ST10502BIR,3510,,12,0,7010010028,PAL,1000638127,6,3/21/19
1,ST1,X26-01-B,ST10502BIR,3510,,12,0,7010010011,PAL,1000638126,6,3/21/19
1,ST1,X28-01-A,ST10502BIR,3510,,12,0,7010010030,PAL,1000638152,6,3/21/19
1,ST1,X28-01-B,ST10502BIR,3510,,12,0,7010010029,PAL,1000638128,6,3/21/19
1,ST1,X30-01-A,ST10502BIR,3510,,12,0,7010010032,PAL,1000638161,6,3/21/19
1,ST1,X30-01-B,ST10502BIR,3510,,12,0,7010010031,PAL,1000638155,6,3/21/19
1,ST1,X32-01-A,ST10502BIR,3510,,12,0,7010010034,PAL,1000638166,6,3/21/19
1,ST1,X32-01-B,ST10502BIR,3510,,12,0,7010010033,PAL,1000638165,6,3/21/19
1,ST1,M02-01-B,ST10502CVR,3510,,9,0,7009940029,PAL,1000644039,0,3/20/19
1,ST1,M05-01-A,ST10502CVR,3510,,3,0,7009940028,PAL,1000643624,0,3/20/19
1,ST1,V10-04-A,ST10502CVR,3510,,12,0,7009940030,PAL,1000635923,7,3/20/19
1,ST1,V12-04-A,ST10502CVR,3510,,12,0,7009940032,PAL,1000635926,7,3/20/19
1,ST1,V12-04-B,ST10502CVR,3510,,12,0,7009940031,PAL,1000635924,7,3/20/19
1,ST1,V16-03-B,ST10502CVR,3510,,12,0,7009940033,PAL,1000635928,7,3/20/19
1,ST1,V20-02-A,ST10502CVR,3510,,12,0,7009940020,PAL,1000635938,7,3/20/19
1,ST1,V22-04-A,ST10502CVR,3510,,12,0,7009940019,PAL,1000635940,7,3/20/19
1,ST1,V24-03-A,ST10502CVR,3510,,12,0,7009940017,PAL,1000635944,7,3/20/19
1,ST1,V24-04-A,ST10502CVR,3510,,12,0,7009940016,PAL,1000635946,7,3/20/19
1,ST1,V24-04-B,ST10502CVR,3510,,12,0,7009940018,PAL,1000635942,7,3/20/19
1,ST1,V26-02-A,ST10502CVR,3510,,12,0,7009940015,PAL,1000635949,7,3/20/19
1,ST1,V26-04-A,ST10502CVR,3510,,12,0,7009940014,PAL,1000635951,7,3/20/19
1,ST1,V28-03-A,ST10502CVR,3510,,9,0,7009940012,PAL,1000635955,7,3/20/19
1,ST1,V28-03-B,ST10502CVR,3510,,12,0,7009940013,PAL,1000635953,7,3/20/19
1,ST1,M07-01-A,ST10502GRN,3510,,11,0,7009480028,PAL,1000643619,0,2/8/19
1,ST1,M15-01-B,ST10502GRN,3510,,1,0,7009480033,PAL,1000641275,2,2/8/19
1,ST1,Q02-02-B,ST10502GRN,3510,,12,0,7010090025,PAL,1000639487,5,3/22/19
1,ST1,Q04-02-A,ST10502GRN,3510,,8,0,7010090037,PAL,1000639485,5,3/22/19
1,ST1,R06-02-A,ST10502GRN,3510,,12,0,7009800029,PAL,1000622344,23,3/4/19
1,ST1,R08-01-B,ST10502GRN,3510,,12,0,7009800020,PAL,1000622345,23,3/4/19
1,ST1,R08-03-A,ST10502GRN,3510,,12,0,7009800019,PAL,1000622347,23,3/4/19
1,ST1,R12-02-A,ST10502GRN,3510,,12,0,7009800017,PAL,1000622349,23,3/4/19
1,ST1,R12-02-B,ST10502GRN,3510,,12,0,7009800018,PAL,1000622348,23,3/4/19
1,ST1,R14-02-A,ST10502GRN,3510,,12,0,7009800015,PAL,1000622352,23,3/4/19
1,ST1,R14-02-B,ST10502GRN,3510,,12,0,7009800016,PAL,1000622351,23,3/4/19
1,ST1,R14-03-A,ST10502GRN,3510,,12,0,7009800014,PAL,1000622353,23,3/4/19
1,ST1,R16-01-A,ST10502GRN,3510,,12,0,7009800013,PAL,1000622355,23,3/4/19
1,ST1,R16-02-A,ST10502GRN,3510,,12,0,7009800012,PAL,1000622356,23,3/4/19
1,ST1,R19-03-A,ST10502GRN,3510,,2,0,7009800037,PAL,1000622292,23,3/4/19
1,ST1,R19-03-B,ST10502GRN,3510,,12,0,7009800036,PAL,1000622293,23,3/4/19
